fecha,apertura,maximo,minimo,cierre,volumen,openint
"2005-07-04","1361.83997","1374.03","1356.6","1366.92004","17617090","0"
"2005-07-05","1368.10999","1392.12","1368.11","1382.07996","62603688","0"
"2005-07-06","1380.68005","1383.72","1354.31","1356.21997","49061240","0"
"2005-07-07","1354.29004","1391.1","1343.26","1391.09998","55313020","0"
"2005-07-08","1392.48999","1409.73","1386.46","1386.77002","49027280","0"
"2005-07-11","1386.77002","1413.41","1386.77","1410.35999","63108360","0"
"2005-07-12","1411.64001","1426.55","1408.09","1422.31006","58312440","0"
"2005-07-13","1418.10999","1423.36","1404.55","1423.35999","64702200","0"
"2005-07-14","1424.55005","1466.57","1424.55","1466.56995","119417200","0"
"2005-07-15","1463.77002","1478.21","1457.78","1462.93994","130778496","0"
"2005-07-18","1462.93994","1478.24","1460.43","1473.03003","86819712","0"
"2005-07-19","1473.81995","1492.77","1463.3","1492.18005","122394496","0"
"2005-07-20","1492.44995","1504.38","1482.41","1487.81006","82863968","0"
"2005-07-21","1489.68994","1494.79","1475.25","1478.98999","51242620","0"
"2005-07-22","1478.98999","1484.09","1475.86","1481.79004","67830896","0"
"2005-07-25","1484.37000","1484.37","1448.79","1453.93005","86214848","0"
"2005-07-26","1453.93005","1482.07","1447.15","1479.65002","76257720","0"
"2005-07-27","1479.65002","1508.07","1477.18","1502.93005","87326656","0"
"2005-07-28","1508.00000","1521.65","1505.7","1511.16003","172124096","0"
"2005-07-29","1514.34998","1521.13","1498.53","1507.58997","83150416","0"
"2005-08-01","1511.44995","1527.34","1507.32","1522.70996","61668208","0"
"2005-08-02","1523.91003","1541.34","1523.91","1535.51001","97156680","0"
"2005-08-03","1535.29004","1541.45","1503.1","1508.22998","84234816","0"
"2005-08-04","1507.72998","1526.95","1506.33","1526.84998","75659184","0"
"2005-08-05","1526.84998","1531.32","1505.13","1517.90002","67295584","0"
"2005-08-08","1520.50000","1530.32","1484.96","1494.00000","83055280","0"
"2005-08-09","1494.26001","1507.22","1483.19","1504.04004","55622152","0"
"2005-08-10","1505.43994","1516.34","1503.65","1509.22998","77104080","0"
"2005-08-11","1509.22998","1513.01","1485.01","1496.58997","145057200","0"
"2005-08-12","1492.39001","1492.39","1467.88","1479.32996","101110000","0"
"2005-08-16","1480.53003","1487.42","1466.38","1470.97998","72687776","0"
"2005-08-17","1469.57996","1497.56","1467.83","1490.83997","90934520","0"
"2005-08-18","1491.48999","1501.57","1481.92","1484.66003","69559648","0"
"2005-08-19","1487.01001","1495.42","1470.56","1495.42004","83034552","0"
"2005-08-22","1495.42004","1533.81","1495.42","1532.64001","109096496","0"
"2005-08-23","1532.71997","1540.53","1522.43","1525.81995","77922360","0"
"2005-08-24","1526.12000","1542.96","1526.12","1535.98999","80070928","0"
"2005-08-25","1536.78003","1573.08","1536.78","1573.07996","135027696","0"
"2005-08-26","1574.66003","1579.89","1561.69","1564.76001","134169504","0"
"2005-08-29","1568.21997","1584.95","1567.39","1584.00000","77616608","0"
"2005-08-30","1584.00000","1597.86","1577.54","1589.42004","95741536","0"
"2005-08-31","1590.21997","1597.56","1576.08","1581.65002","83910480","0"
"2005-09-01","1588.17004","1615.08","1585.29","1612.93994","128819800","0"
"2005-09-02","1612.93994","1624.33","1589.04","1592.68005","117593696","0"
"2005-09-05","1593.46997","1616.49","1593.47","1610.29004","42090300","0"
"2005-09-06","1611.68994","1623.74","1593.83","1607.41003","103238400","0"
"2005-09-07","1606.31006","1608.16","1592.98","1608.03003","105173504","0"
"2005-09-08","1609.82996","1625.53","1607.64","1615.57996","91252416","0"
"2005-09-09","1615.96997","1624.02","1603.19","1611.46997","129338704","0"
"2005-09-12","1611.46997","1615.33","1586.76","1587.40002","49426880","0"
"2005-09-13","1586.00000","1591.32","1581.17","1589.31006","67060580","0"
"2005-09-14","1589.51001","1619.93","1589.51","1618.09998","128484200","0"
"2005-09-15","1618.70996","1643.8","1618.71","1629.56006","136548400","0"
"2005-09-16","1629.56006","1640.95","1625.66","1628.13000","113440400","0"
"2005-09-19","1638.59998","1654.13","1637.19","1649.94995","83893608","0"
"2005-09-20","1649.94995","1663.49","1642.14","1644.18994","98581296","0"
"2005-09-21","1646.91003","1665.78","1646.01","1658.94995","92317696","0"
"2005-09-22","1659.54004","1664.28","1635.16","1652.38000","84104192","0"
"2005-09-23","1652.38000","1662.92","1650.25","1658.83997","87545120","0"
"2005-09-26","1659.63000","1664.29","1655.47","1663.38000","89231696","0"
"2005-09-27","1663.97998","1675.9","1652.6","1668.48999","114134200","0"
"2005-09-28","1669.53003","1690.86","1669.53","1687.78003","182483200","0"
"2005-09-29","1688.17004","1710.48","1684.77","1709.89001","153092304","0"
"2005-09-30","1712.06006","1725.81","1694.83","1694.82996","142542496","0"
"2005-10-03","1698.22998","1734.01","1698.23","1731.32996","108973696","0"
"2005-10-04","1731.91003","1738.44","1681.09","1687.25000","170050704","0"
"2005-10-05","1687.25000","1688.34","1634.56","1647.37000","115814400","0"
"2005-10-06","1647.37000","1655.26","1608.32","1621.02002","137711104","0"
"2005-10-07","1624.77002","1657.44","1624.77","1655.90002","135784800","0"
"2005-10-11","1661.12000","1661.12","1628.7","1643.95996","89812896","0"
"2005-10-12","1644.42004","1656.57","1589.44","1604.56006","128023904","0"
"2005-10-13","1603.79004","1603.79","1556.77","1586.08997","105490304","0"
"2005-10-14","1587.17004","1612.46","1578.42","1603.70996","95646544","0"
"2005-10-17","1603.70996","1616.93","1603.71","1613.68005","69925984","0"
"2005-10-18","1610.51001","1612.37","1585.58","1589.96997","65736180","0"
"2005-10-19","1589.77002","1601.59","1556.26","1601.58997","111429600","0"
"2005-10-20","1601.58997","1602.84","1569.85","1572.68994","114715904","0"
"2005-10-21","1574.45996","1596.34","1569.76","1593.10999","134500096","0"
"2005-10-24","1594.20996","1629.82","1594.21","1623.16003","130493200","0"
"2005-10-25","1624.71997","1632.22","1574.77","1577.02002","151229104","0"
"2005-10-26","1587.67004","1611.9","1587.1","1609.78003","133323200","0"
"2005-10-27","1610.89001","1612.16","1575.1","1577.67004","129311600","0"
"2005-10-28","1579.64001","1602.63","1573.39","1602.63000","81273792","0"
"2005-10-31","1604.79004","1626.25","1601.84","1608.85999","66242960","0"
"2005-11-01","1609.41003","1628.04","1608.6","1621.47998","68625712","0"
"2005-11-02","1622.03003","1638.95","1621.01","1638.94995","71354896","0"
"2005-11-03","1640.60999","1690.4","1640.61","1683.53003","129569400","0"
"2005-11-04","1683.53003","1685.45","1661.47","1672.01001","88427568","0"
"2005-11-07","1671.42004","1674.31","1631.88","1646.92004","75702600","0"
"2005-11-08","1642.33997","1645.55","1611.52","1615.58997","69549480","0"
"2005-11-09","1617.27002","1629.36","1590.65","1592.43005","74726712","0"
"2005-11-10","1589.67004","1590.07","1566.66","1581.28003","93688080","0"
"2005-11-11","1582.81006","1602.42","1579.47","1592.51001","62368180","0"
"2005-11-14","1591.94995","1598.49","1586.54","1594.93994","43043620","0"
"2005-11-15","1595.05005","1595.41","1571.45","1572.83997","46616808","0"
"2005-11-16","1573.04004","1584.58","1553.44","1584.57996","89828160","0"
"2005-11-17","1584.57996","1615.66","1584.58","1600.83997","79632704","0"
"2005-11-18","1602.04004","1611.23","1596.9","1603.75000","78343088","0"
"2005-11-21","1607.67004","1612.18","1601.52","1606.95996","61271672","0"
"2005-11-22","1606.95996","1625.73","1606.71","1625.72998","88913472","0"
"2005-11-23","1624.30005","1638.96","1624.3","1627.38000","96936464","0"
"2005-11-24","1626.92004","1631.47","1619.55","1631.46997","23462210","0"
"2005-11-25","1631.82996","1641.61","1625.9","1629.63000","60171200","0"
"2005-11-28","1629.63000","1630.57","1535.1","1556.52002","136606400","0"
"2005-11-29","1555.82996","1555.83","1516.36","1533.46997","101959600","0"
"2005-11-30","1533.31006","1554.68","1533.31","1554.67004","72951136","0"
"2005-12-01","1558.42004","1574.24","1519.86","1519.85999","101914496","0"
"2005-12-02","1523.60999","1562.48","1523.61","1543.68005","146695392","0"
"2005-12-05","1545.33997","1580.3","1545.34","1560.39001","104514400","0"
"2005-12-06","1560.47998","1566.07","1549.77","1558.67004","105033000","0"
"2005-12-07","1558.67004","1575.87","1521.92","1525.53003","61707152","0"
"2005-12-09","1535.87000","1544.99","1524.56","1535.28003","45187860","0"
"2005-12-12","1538.83997","1548.05","1516.84","1521.89001","66462088","0"
"2005-12-13","1521.89001","1525.49","1502.89","1515.42004","88172064","0"
"2005-12-14","1516.67004","1528.5","1513.26","1525.56995","62849472","0"
"2005-12-15","1525.56995","1554.99","1514.06","1554.98999","93338080","0"
"2005-12-16","1556.52002","1557.89","1523.55","1524.50000","130386600","0"
"2005-12-19","1524.50000","1531.62","1498.94","1502.43994","69655720","0"
"2005-12-20","1502.43994","1512.73","1488.57","1489.35999","68552032","0"
"2005-12-21","1489.35999","1509.83","1487.17","1491.27002","87661240","0"
"2005-12-22","1491.27002","1517.38","1491.27","1516.23999","56115740","0"
"2005-12-23","1517.33997","1530.18","1513.67","1529.12000","30061420","0"
"2005-12-26","1529.67004","1550.96","1524.74","1550.95996","42681608","0"
"2005-12-27","1554.34998","1564","1526.85","1533.07996","72934960","0"
"2005-12-28","1533.07996","1546.78","1532.67","1537.58997","66299300","0"
"2005-12-29","1538.57996","1544.98","1529.29","1543.31006","75115248","0"
"2006-01-02","1545.14001","1557.43","1542.62","1555.67004","29384480","0"
"2006-01-03","1563.43005","1602","1563.43","1602.00000","111626800","0"
"2006-01-04","1602.55005","1615.92","1595.6","1610.52002","116378304","0"
"2006-01-05","1610.52002","1616.3","1593.95","1599.91003","85881776","0"
"2006-01-06","1597.68994","1623.68","1597.69","1616.29004","58709500","0"
"2006-01-09","1616.81006","1637.49","1616.81","1621.12000","42780000","0"
"2006-01-10","1616.90002","1622.41","1604.28","1616.41003","68274392","0"
"2006-01-11","1617.62000","1649.67","1617.62","1649.67004","117571400","0"
"2006-01-12","1650.97998","1659.17","1635.33","1638.08997","75077312","0"
"2006-01-13","1638.08997","1646.39","1635.92","1645.23999","62449512","0"
"2006-01-16","1646.52002","1656.66","1645.53","1653.63000","27904970","0"
"2006-01-17","1653.46997","1675","1649.36","1661.58997","115190496","0"
"2006-01-18","1661.58997","1661.59","1641.9","1645.52002","105396800","0"
"2006-01-19","1645.52002","1702.3","1645.52","1701.18005","167970592","0"
"2006-01-20","1701.70996","1719.96","1692.68","1701.88000","111845504","0"
"2006-01-23","1710.68005","1720.57","1690.98","1698.97998","75780544","0"
"2006-01-24","1698.97998","1705.12","1681.76","1697.92004","89619456","0"
"2006-01-25","1698.31995","1712.25","1686.15","1708.41003","81212624","0"
"2006-01-26","1710.25000","1724.46","1709.66","1724.45996","122660000","0"
"2006-01-27","1725.50000","1751.07","1725.5","1739.82996","86932160","0"
"2006-01-30","1755.55005","1771.55","1744.91","1771.55005","120941296","0"
"2006-01-31","1772.06006","1793.97","1768.42","1793.96997","143156800","0"
"2006-02-01","1793.70996","1794.96","1745.1","1747.15002","123198200","0"
"2006-02-02","1747.92004","1751.39","1696.43","1699.34998","97598464","0"
"2006-02-03","1699.34998","1713.05","1691.09","1703.32996","109290200","0"
"2006-02-06","1703.65002","1727.12","1703.65","1725.78003","72966000","0"
"2006-02-07","1727.93994","1731.27","1693.9","1695.04004","68951912","0"
"2006-02-08","1695.81006","1722.63","1676.15","1717.53003","64064760","0"
"2006-02-09","1718.04004","1727.3","1699.57","1704.82996","99942656","0"
"2006-02-10","1710.23999","1710.24","1681.31","1695.47998","56302432","0"
"2006-02-13","1695.47998","1696.27","1666.93","1673.03003","69874368","0"
"2006-02-14","1673.03003","1674.03","1648.17","1669.69995","78678840","0"
"2006-02-15","1669.69995","1688.58","1664.41","1669.17004","62050380","0"
"2006-02-16","1669.64001","1701.65","1669.64","1695.64001","202969904","0"
"2006-02-17","1696.67004","1705.83","1695.46","1699.48999","107881696","0"
"2006-02-20","1699.48999","1722.28","1699.49","1721.14001","24898270","0"
"2006-02-21","1721.14001","1743.59","1718.51","1743.58997","211388192","0"
"2006-02-22","1735.56995","1735.57","1722.11","1728.19995","169638000","0"
"2006-02-23","1728.56006","1728.56","1709.4","1714.13000","88695904","0"
"2006-02-24","1714.84998","1732.02","1714.85","1726.65002","148887104","0"
"2006-02-27","1728.75000","1748.82","1728.75","1736.21997","61649640","0"
"2006-02-28","1734.98999","1742.27","1704.3","1714.05005","94090992","0"
"2006-03-01","1714.05005","1753","1714.05","1741.87000","199895808","0"
"2006-03-02","1742.03003","1795.22","1742.03","1795.21997","189690896","0"
"2006-03-03","1795.21997","1824.58","1789.47","1823.56006","125952800","0"
"2006-03-06","1825.59998","1850.62","1810.35","1815.80005","101814496","0"
"2006-03-07","1814.25000","1814.25","1770.85","1776.47998","88260600","0"
"2006-03-08","1742.73999","1776.48","1742.74","1776.06006","86972864","0"
"2006-03-09","1777.64001","1786.8","1756.96","1764.76001","59577888","0"
"2006-03-10","1758.94995","1784.67","1758.95","1762.56006","126102000","0"
"2006-03-13","1762.56006","1779.87","1757.34","1771.05005","113661696","0"
"2006-03-14","1772.04004","1788.08","1766.74","1778.31995","113005800","0"
"2006-03-15","1777.59998","1800.54","1776.88","1799.09998","74743984","0"
"2006-03-16","1795.45996","1817.06","1795.46","1817.06006","94824864","0"
"2006-03-17","1807.23999","1824.04","1807.24","1810.63000","73371048","0"
"2006-03-20","1810.63000","1826.01","1809.41","1816.94995","87451744","0"
"2006-03-21","1817.10999","1829.37","1803.05","1806.16003","110218000","0"
"2006-03-22","1805.65002","1809.21","1783.17","1793.08997","57119368","0"
"2006-03-23","1790.50000","1794.31","1782.5","1794.12000","39190488","0"
"2006-03-27","1795.10999","1832.9","1795.11","1816.43994","118394496","0"
"2006-03-28","1816.43994","1816.72","1796.33","1796.32996","102970000","0"
"2006-03-29","1795.87000","1808.47","1795.87","1803.93994","82350384","0"
"2006-03-30","1804.55005","1815.14","1798.77","1810.12000","64356740","0"
"2006-03-31","1810.72998","1816.55","1798.57","1800.57996","57389408","0"
"2006-04-03","1803.14001","1824.25","1798.69","1798.68994","72329352","0"
"2006-04-04","1803.25000","1824.59","1803.25","1819.63000","84933008","0"
"2006-04-05","1822.23999","1854.81","1822.24","1849.06006","101543000","0"
"2006-04-06","1849.06006","1871.67","1831.99","1843.62000","81255856","0"
"2006-04-07","1843.95996","1854.01","1824.2","1830.62000","63421060","0"
"2006-04-10","1830.62000","1853.25","1830.62","1851.97998","91539392","0"
"2006-04-11","1858.33997","1861.19","1828.17","1838.34998","77830760","0"
"2006-04-12","1838.34998","1850.11","1835.71","1850.10999","54531840","0"
"2006-04-17","1859.25000","1898.47","1859.25","1898.46997","74438768","0"
"2006-04-18","1898.46997","1924.8","1889.59","1924.80005","85541608","0"
"2006-04-19","1924.46997","1924.47","1906.03","1912.90002","79823024","0"
"2006-04-20","1913.66003","1919.13","1881.82","1896.31995","84276488","0"
"2006-04-21","1909.20996","1924.07","1905.58","1918.72998","85763936","0"
"2006-04-24","1916.56995","1944","1914.09","1943.06995","65812888","0"
"2006-04-25","1942.73999","1942.74","1918.52","1938.90002","81533400","0"
"2006-04-26","1939.96997","1952.93","1914.29","1919.73999","99846144","0"
"2006-04-27","1919.64001","1920.17","1868.47","1869.25000","137813696","0"
"2006-04-28","1869.62000","1919.59","1869.51","1908.60999","94197560","0"
"2006-05-02","1896.22998","1921.61","1896.23","1909.80005","80321328","0"
"2006-05-03","1883.13000","1883.87","1851.87","1855.58997","100084400","0"
"2006-05-04","1856.44995","1866.32","1841.82","1848.19995","97347376","0"
"2006-05-05","1870.58997","1894.56","1859.85","1894.47998","103267000","0"
"2006-05-08","1895.22998","1895.23","1860.49","1872.18994","91758288","0"
"2006-05-09","1873.83997","1905.19","1873.82","1892.19995","82953200","0"
"2006-05-10","1890.93005","1896.21","1873.02","1896.20996","56331248","0"
"2006-05-11","1890.65002","1896.58","1849.61","1857.64001","53882688","0"
"2006-05-12","1851.98999","1851.99","1801.6","1806.68005","69407504","0"
"2006-05-15","1722.50000","1802.1","1722.5","1751.75000","102105904","0"
"2006-05-16","1750.47998","1764.76","1725.16","1744.00000","59139100","0"
"2006-05-17","1745.50000","1745.5","1678.51","1683.80005","81094912","0"
"2006-05-18","1683.80005","1689.67","1649.62","1654.02002","105394000","0"
"2006-05-19","1655.71997","1673.11","1626.17","1655.51001","77979592","0"
"2006-05-22","1655.71997","1655.72","1537.53","1590.72998","90274520","0"
"2006-05-23","1591.28003","1670.81","1591.28","1617.18994","101066704","0"
"2006-05-24","1616.64001","1629.28","1549.5","1578.79004","72200576","0"
"2006-05-26","1598.22998","1677.86","1598.23","1677.85999","80553056","0"
"2006-05-29","1679.33997","1708.74","1679.34","1697.97998","35534780","0"
"2006-05-30","1697.09998","1697.1","1634.45","1638.01001","56798040","0"
"2006-05-31","1638.01001","1669.3","1638.01","1653.71997","90514496","0"
"2006-06-01","1655.16003","1682.76","1653.2","1682.76001","45038600","0"
"2006-06-02","1685.37000","1703.08","1681.47","1693.50000","43350808","0"
"2006-06-05","1694.01001","1703.86","1650.22","1650.83997","57214112","0"
"2006-06-06","1650.83997","1650.84","1604.25","1645.40002","49248680","0"
"2006-06-07","1646.46997","1654.18","1614.32","1619.27002","61071728","0"
"2006-06-08","1604.17004","1605.29","1551.51","1605.29004","82868912","0"
"2006-06-09","1602.71997","1602.72","1568.92","1584.39001","37386960","0"
"2006-06-12","1584.39001","1584.39","1500.15","1512.07996","70779376","0"
"2006-06-13","1512.07996","1540.25","1488.45","1497.17004","102275904","0"
"2006-06-14","1517.14001","1535.66","1486.56","1509.56995","60483192","0"
"2006-06-15","1512.98999","1582.24","1512.99","1576.93994","85428544","0"
"2006-06-16","1576.56006","1580.35","1558.82","1578.48999","39737272","0"
"2006-06-20","1568.32996","1569.99","1547.63","1550.23999","34859600","0"
"2006-06-21","1555.78003","1584.7","1555.78","1579.39001","28458680","0"
"2006-06-22","1567.44995","1584.09","1567.45","1577.71997","39544180","0"
"2006-06-23","1578.43005","1601.68","1578.43","1589.12000","78823208","0"
"2006-06-26","1604.81995","1621.15","1599.96","1621.15002","48637060","0"
"2006-06-27","1621.15002","1644.79","1595.29","1598.72998","74161848","0"
"2006-06-28","1607.96997","1632.33","1607.97","1632.26001","42073300","0"
"2006-06-29","1633.96997","1692.21","1633.97","1689.65002","106122200","0"
"2006-06-30","1692.09998","1719.15","1692.1","1711.08997","49391608","0"
"2006-07-03","1722.23999","1728.5","1714.97","1725.78003","34744848","0"
"2006-07-04","1725.78003","1730.77","1719.79","1725.53003","13515780","0"
"2006-07-05","1711.76001","1711.76","1670","1700.20996","76158064","0"
"2006-07-06","1701.73999","1730.01","1701.74","1714.42004","137752800","0"
"2006-07-07","1714.42004","1726.92","1699.19","1704.68005","63958632","0"
"2006-07-10","1704.68005","1725.71","1690.86","1703.69995","50123860","0"
"2006-07-11","1704.96997","1722.93","1694.15","1720.77002","38361008","0"
"2006-07-12","1721.63000","1721.63","1700.58","1701.43994","36997072","0"
"2006-07-13","1700.98999","1700.99","1638.19","1644.03003","54122032","0"
"2006-07-14","1645.75000","1654.46","1632.05","1654.45996","39529800","0"
"2006-07-17","1654.05005","1654.05","1603.52","1612.89001","50830800","0"
"2006-07-18","1612.89001","1612.89","1587.76","1612.70996","50328740","0"
"2006-07-19","1612.93005","1671.19","1612.93","1662.52002","58621472","0"
"2006-07-20","1662.72998","1662.73","1638.08","1638.72998","30696960","0"
"2006-07-21","1638.48999","1638.49","1616.61","1620.44995","34611272","0"
"2006-07-24","1621.10999","1667.84","1621.11","1666.06995","29532170","0"
"2006-07-25","1667.97998","1685.32","1653.91","1682.51001","28986010","0"
"2006-07-26","1679.93005","1691.19","1671.66","1686.37000","37841752","0"
"2006-07-27","1686.37000","1698","1672.56","1681.37000","47039888","0"
"2006-07-28","1682.22998","1691.97","1680.72","1689.65002","34737740","0"
"2006-07-31","1689.65002","1701.58","1684.8","1701.57996","23854580","0"
"2006-08-01","1702.34998","1702.35","1682.41","1696.79004","25674550","0"
"2006-08-02","1703.57996","1719.77","1703.58","1714.59998","45339208","0"
"2006-08-03","1714.59998","1716.16","1701.71","1715.95996","21831790","0"
"2006-08-04","1715.95996","1718.26","1678.56","1683.90002","48599360","0"
"2006-08-07","1680.03003","1683.47","1652.84","1663.04004","104236000","0"
"2006-08-08","1663.04004","1663.8","1642.96","1646.96997","59431592","0"
"2006-08-09","1646.96997","1659.23","1630.66","1633.26001","48261580","0"
"2006-08-10","1637.38000","1638.15","1617.01","1632.80005","68820384","0"
"2006-08-11","1630.21997","1632.99","1612.88","1618.88000","24246970","0"
"2006-08-14","1619.65002","1623.06","1584.59","1592.07996","56131740","0"
"2006-08-15","1594.67004","1623.74","1594.67","1623.73999","48114940","0"
"2006-08-16","1623.73999","1646.31","1623.74","1634.09998","54748088","0"
"2006-08-17","1633.45996","1638.8","1617.54","1629.75000","31501660","0"
"2006-08-18","1629.12000","1656.59","1629.12","1655.87000","51987660","0"
"2006-08-22","1655.87000","1672.28","1655.87","1669.63000","31750110","0"
"2006-08-23","1669.63000","1672.65","1642.75","1648.80005","31538090","0"
"2006-08-24","1654.40002","1660.18","1646.91","1657.27002","58669592","0"
"2006-08-25","1657.48999","1680.53","1657.49","1676.81006","39223152","0"
"2006-08-28","1676.81006","1682.42","1668.28","1669.81995","34990500","0"
"2006-08-29","1669.37000","1674.7","1659.75","1673.44995","28947150","0"
"2006-08-30","1674.31006","1676.07","1657.2","1660.43994","44728488","0"
"2006-08-31","1661.51001","1670.42","1660.88","1662.83997","33856780","0"
"2006-09-01","1663.57996","1681.96","1663.58","1677.84998","22972560","0"
"2006-09-04","1670.07996","1677.49","1668.89","1677.48999","8490220","0"
"2006-09-05","1673.18994","1682.86","1672.21","1679.56995","30909290","0"
"2006-09-06","1678.32996","1678.33","1652.29","1654.76001","31485010","0"
"2006-09-07","1652.14001","1652.14","1635.11","1650.16003","32812290","0"
"2006-09-08","1650.16003","1655.25","1632.68","1632.68005","42567840","0"
"2006-09-11","1632.04004","1632.04","1580.86","1590.45996","60170160","0"
"2006-09-12","1590.45996","1611.66","1590.46","1608.76001","56199700","0"
"2006-09-13","1614.94995","1638.83","1614.95","1632.14001","67800440","0"
"2006-09-14","1632.14001","1639.48","1621.29","1630.82996","31341710","0"
"2006-09-15","1630.82996","1633.9","1624.87","1627.75000","35740992","0"
"2006-09-18","1630.05005","1662.32","1630.05","1662.31995","35223000","0"
"2006-09-19","1662.31995","1667.73","1638.75","1650.85999","29460430","0"
"2006-09-20","1652.50000","1672.43","1652.5","1660.93994","39278920","0"
"2006-09-21","1660.82996","1668.38","1645.98","1648.48999","42559580","0"
"2006-09-22","1646.95996","1646.96","1629.24","1638.44995","36788240","0"
"2006-09-25","1633.72998","1633.73","1600.76","1613.90002","37368040","0"
"2006-09-26","1614.66003","1641.63","1614.66","1638.06995","35966480","0"
"2006-09-27","1641.51001","1653.85","1641.51","1644.71997","35733060","0"
"2006-09-28","1644.30005","1657.44","1641.76","1657.43994","50885860","0"
"2006-09-29","1656.57996","1660.35","1634.94","1637.27002","66215060","0"
"2006-10-02","1638.05005","1651.08","1638.05","1651.07996","32780500","0"
"2006-10-03","1650.40002","1653.74","1621.07","1627.60999","47043980","0"
"2006-10-04","1631.95996","1641.4","1624.26","1641.40002","79707184","0"
"2006-10-05","1642.07996","1654.96","1637.35","1653.27002","54375780","0"
"2006-10-06","1652.37000","1652.37","1637.47","1644.93005","21332050","0"
"2006-10-09","1646.21997","1660.77","1642.16","1651.06995","28995340","0"
"2006-10-10","1651.06995","1651.87","1638.71","1644.70996","34829360","0"
"2006-10-11","1643.29004","1644.44","1620.38","1630.14001","37002840","0"
"2006-10-12","1630.82996","1646.58","1630.83","1646.40002","35794320","0"
"2006-10-13","1651.47998","1671.81","1650.15","1664.56995","59985680","0"
"2006-10-17","1679.31006","1680.05","1667.88","1673.40002","44505120","0"
"2006-10-18","1673.14001","1692.48","1673.14","1692.02002","48198700","0"
"2006-10-19","1692.62000","1703.6","1691.77","1702.63000","57948780","0"
"2006-10-20","1702.28003","1708.11","1697.38","1701.59998","62487820","0"
"2006-10-23","1701.59998","1701.67","1691.9","1701.67004","40016480","0"
"2006-10-24","1701.67004","1723.7","1701.67","1723.69995","52513900","0"
"2006-10-25","1723.69995","1765.66","1723.05","1765.66003","93203584","0"
"2006-10-26","1764.38000","1779.72","1760.16","1776.18994","69546016","0"
"2006-10-27","1768.38000","1790.04","1768.38","1784.59998","67376432","0"
"2006-10-30","1784.89001","1784.89","1766.45","1768.48999","51679160","0"
"2006-10-31","1772.78003","1782.64","1767.54","1781.68005","67674512","0"
"2006-11-01","1781.96997","1803.28","1781.97","1794.43994","60919680","0"
"2006-11-02","1797.52002","1830.55","1797.52","1821.94995","87595560","0"
"2006-11-03","1822.84998","1843.31","1822.85","1841.95996","51790260","0"
"2006-11-07","1846.82996","1868.64","1836.66","1839.88000","85804864","0"
"2006-11-08","1840.47998","1874.76","1840.48","1873.39001","114895104","0"
"2006-11-09","1874.06006","1900.88","1861.73","1893.25000","92848512","0"
"2006-11-10","1893.54004","1908.02","1875.5","1885.55005","62266960","0"
"2006-11-13","1885.55005","1890.7","1871.98","1890.69995","90543088","0"
"2006-11-14","1892.40002","1909.29","1889.56","1909.29004","60443700","0"
"2006-11-15","1912.02002","1927.12","1911.48","1918.06995","97469696","0"
"2006-11-16","1918.06995","1925.31","1890.03","1891.51001","90681528","0"
"2006-11-17","1889.69995","1889.7","1861.42","1886.92004","43001860","0"
"2006-11-20","1886.83997","1903.97","1886.84","1896.62000","29555380","0"
"2006-11-21","1896.32996","1918.84","1896.33","1918.83997","58875848","0"
"2006-11-22","1929.17004","1939.56","1926.76","1939.07996","64537360","0"
"2006-11-23","1940.81006","1940.81","1922.65","1933.72998","23182020","0"
"2006-11-24","1929.00000","1943","1929","1943.00000","38707244","0"
"2006-11-27","1890.00000","1944","1890","1892.00000","54781176","0"
"2006-11-28","1890.00000","1910","1887","1907.00000","50998760","0"
"2006-11-29","1909.00000","1961","1908","1961.00000","69740400","0"
"2006-11-30","1962.00000","1972","1952","1967.00000","84293168","0"
"2006-12-01","1967.00000","1967","1925","1929.00000","52256856","0"
"2006-12-04","1931.00000","1958","1930","1957.00000","81113312","0"
"2006-12-05","1958.00000","1981","1956","1977.00000","135278464","0"
"2006-12-06","1978.00000","1985","1965","1976.00000","64796496","0"
"2006-12-07","1975.00000","1987","1962","1969.00000","43647284","0"
"2006-12-11","1970.00000","1983","1969","1972.00000","177422224","0"
"2006-12-12","1973.00000","1983","1962","1971.00000","67988872","0"
"2006-12-13","1973.00000","2035","1971","2032.00000","128550784","0"
"2006-12-14","2032.00000","2064","2025","2033.00000","92553696","0"
"2006-12-15","2034.00000","2070","2033","2049.00000","98901928","0"
"2006-12-18","2053.00000","2061","2029","2040.00000","80989584","0"
"2006-12-19","2041.00000","2051","2015","2043.00000","84540208","0"
"2006-12-20","2043.00000","2064","2033","2042.00000","76199864","0"
"2006-12-21","2043.00000","2054","2034","2054.00000","44881508","0"
"2006-12-22","2055.00000","2062","2044","2057.00000","31254252","0"
"2006-12-26","2058.00000","2069","2049","2060.00000","42245908","0"
"2006-12-27","2061.00000","2091","2060","2089.00000","67891040","0"
"2006-12-28","2090.00000","2097","2083","2090.00000","76030200","0"
"2007-01-02","2087.85010","2139.14","2087.85","2139.13989","51160560","0"
"2007-01-03","2139.00000","2148","2080","2097.00000","121685160","0"
"2007-01-04","2099.00000","2098","2043","2073.00000","70228336","0"
"2007-01-05","2077.00000","2089","2055","2063.00000","56966420","0"
"2007-01-08","2070.00000","2074","2047","2070.00000","40709140","0"
"2007-01-09","2071.00000","2071","2010","2014.00000","52208892","0"
"2007-01-10","2013.00000","2044","2010","2044.00000","67923368","0"
